Log file open, 01/28/23 22:03:39
[2023.01.28-23.34.24:085][551]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected_options' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:085][551]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:085][551]LogPython: Display: Object '/Engine/PythonTypes.add_null_above_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:085][551]LogPython: Display: Object '/Engine/PythonTypes.align_translation_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:085][551]LogPython: Display: Object '/Engine/PythonTypes.align_translation_all' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:085][551]LogPython: Display: Object '/Engine/PythonTypes.align_translation_x' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:085][551]LogPython: Display: Object '/Engine/PythonTypes.align_translation_y' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:085][551]LogPython: Display: Object '/Engine/PythonTypes.align_translation_z' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:085][551]LogPython: Display: Object '/Engine/PythonTypes.align_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:085][551]LogPython: Display: Object '/Engine/PythonTypes.align_scale' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:086][551]LogPython: Display: Object '/Engine/PythonTypes.search_replace_name_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:086][551]LogPython: Display: Object '/Engine/PythonTypes.search_replace_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:086][551]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:086][551]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:086][551]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:086][551]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:086][551]LogPython: Display: Object '/Engine/PythonTypes.do_rename_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:086][551]LogPython: Display: Object '/Engine/PythonTypes.do_rename_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.24:086][551]LogPython: Display: Object '/Engine/PythonTypes.ControlOutputFormat' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-23.34.25:486][551]LogWorld: UWorld::CleanupWorld for World_24, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:489][551]LogWorld: UWorld::CleanupWorld for World_2, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:492][551]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:495][551]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:498][551]LogWorld: UWorld::CleanupWorld for World_9, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:501][551]LogWorld: UWorld::CleanupWorld for World_21, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:504][551]LogWorld: UWorld::CleanupWorld for World_30, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:507][551]LogWorld: UWorld::CleanupWorld for World_11, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:510][551]LogWorld: UWorld::CleanupWorld for World_20, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:513][551]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:516][551]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:519][551]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2023.01.28-23.34.25:623][551]LogDirectoryWatcher: Display: Refresh of ReadDirectoryChangesW failed. GetLastError code [6] Handle [FFFFFFFFFFFFFFFF], Path [D:/GitClones/Metin2Remastered-UE5/Content/]. Aborting watch request...
[2023.01.28-23.34.25:839][551]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.01.28-23.34.26:112][551]LogExit: Editor shut down
[2023.01.28-23.34.26:115][551]LogExit: Transaction tracking system shut down
[2023.01.28-23.34.30:551][551]LogExit: Object subsystem successfully closed.
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: ================================================
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Total job queries 629, among them cache hits 235 (37.36%)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Tracking 328 distinct input hashes that result in 209 distinct outputs (63.72%)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: RAM used: 2.14 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.26%
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Shaders Compiled: 177
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Jobs assigned 177, completed 177 (100.00%)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Average time worker was idle: 91.75 s
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Time job spent in pending queue: average 9.19 s, longest 26.47 s
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Job execution time: average 2.38 s, max 9.54 s
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Job life time (pending + execution): average 11.56 s, max 27.18
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 60.27 s
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Jobs were issued in 150 batches (only local compilation was used), average 1.18 jobs/batch
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Average processing rate: 2.94 jobs/sec
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Total thread time: 141.02 s
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Total thread preprocess time: 7.48 s
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Percentage time preprocessing: 5.30%
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Effective parallelization: 2.34 (times faster than compiling all shaders on one thread). Compare with number of workers: 3
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display:                                 TVirtualTexturePSWorldHeight (compiled    3 times, average 1.68 sec, max 2.86 sec, min 0.73 sec)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display:                                      FLandscapeGrassWeightVS (compiled    3 times, average 1.39 sec, max 1.74 sec, min 0.89 sec)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display:                     TVirtualTexturePSBaseColorNormalSpecular (compiled    3 times, average 1.28 sec, max 1.82 sec, min 0.55 sec)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display:                                      FLandscapeGrassWeightPS (compiled    3 times, average 1.11 sec, max 1.69 sec, min 0.49 sec)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   12 times, average 1.06 sec, max 1.63 sec, min 0.66 sec)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 8.99% of total time (compiled   12 times, average 1.06 sec, max 1.63 sec, min 0.66 sec)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 8.07% of total time (compiled   12 times, average 0.95 sec, max 1.24 sec, min 0.59 sec)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display:                                                 FLumenCardVS - 6.97% of total time (compiled   12 times, average 0.82 sec, max 1.36 sec, min 0.58 sec)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 5.80% of total time (compiled   12 times, average 0.68 sec, max 2.29 sec, min 0.33 sec)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display:                                 TVirtualTexturePSWorldHeight - 3.57% of total time (compiled    3 times, average 1.68 sec, max 2.86 sec, min 0.73 sec)
[2023.01.28-23.34.30:558][551]LogShaderCompilers: Display: ================================================
[2023.01.28-23.34.30:626][551]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.28-23.34.30:880][551]LogVirtualization: UE::Virtualization was shutdown
[2023.01.28-23.34.35:447][551]LogModuleManager: Shutting down and abandoning module BlueprintGraph (1017)
[2023.01.28-23.34.35:447][551]LogModuleManager: Shutting down and abandoning module SequencerWidgets (1015)
[2023.01.28-23.34.35:447][551]LogModuleManager: Shutting down and abandoning module PinnedCommandList (1013)
[2023.01.28-23.34.35:447][551]LogModuleManager: Shutting down and abandoning module SkeletonEditor (1011)
[2023.01.28-23.34.35:447][551]LogModuleManager: Shutting down and abandoning module AnimationEditor (1009)
[2023.01.28-23.34.35:447][551]LogModuleManager: Shutting down and abandoning module GeometryProcessingInterfaces (1007)
[2023.01.28-23.34.35:447][551]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (1005)
[2023.01.28-23.34.35:447][551]LogModuleManager: Shutting down and abandoning module Voice (1003)
[2023.01.28-23.34.35:457][551]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (1001)
[2023.01.28-23.34.35:457][551]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (999)
[2023.01.28-23.34.35:457][551]LogModuleManager: Shutting down and abandoning module AddContentDialog (997)
[2023.01.28-23.34.35:616][551]LogModuleManager: Shutting down and abandoning module WidgetCarousel (996)
[2023.01.28-23.34.35:616][551]LogModuleManager: Shutting down and abandoning module SubobjectEditor (993)
[2023.01.28-23.34.35:616][551]LogModuleManager: Shutting down and abandoning module SceneOutliner (991)
[2023.01.28-23.34.35:616][551]LogModuleManager: Shutting down and abandoning module StatusBar (989)
[2023.01.28-23.34.35:616][551]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (987)
[2023.01.28-23.34.35:616][551]LogModuleManager: Shutting down and abandoning module StatsViewer (985)
[2023.01.28-23.34.35:658][551]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (983)
[2023.01.28-23.34.35:658][551]LogModuleManager: Shutting down and abandoning module AutomationWorker (981)
[2023.01.28-23.34.35:669][551]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (979)
[2023.01.28-23.34.35:701][551]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (977)
[2023.01.28-23.34.35:709][551]LogModuleManager: Shutting down and abandoning module TakesCore (975)
[2023.01.28-23.34.35:718][551]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (973)
[2023.01.28-23.34.35:729][551]LogModuleManager: Shutting down and abandoning module SmartSnapping (971)
[2023.01.28-23.34.35:730][551]LogModuleManager: Shutting down and abandoning module WaterEditor (969)
[2023.01.28-23.34.35:752][551]LogModuleManager: Shutting down and abandoning module PlanarCut (967)
[2023.01.28-23.34.35:768][551]LogModuleManager: Shutting down and abandoning module CharacterAI (965)
[2023.01.28-23.34.35:768][551]LogModuleManager: Shutting down and abandoning module WaveTableEditor (963)
[2023.01.28-23.34.35:822][551]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (961)
[2023.01.28-23.34.35:822][551]LogModuleManager: Shutting down and abandoning module GooglePADEditor (959)
[2023.01.28-23.34.35:822][551]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (957)
[2023.01.28-23.34.35:822][551]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (955)
[2023.01.28-23.34.35:822][551]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (953)
[2023.01.28-23.34.35:841][551]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (951)
[2023.01.28-23.34.35:983][551]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (949)
[2023.01.28-23.34.35:983][551]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (947)
[2023.01.28-23.34.35:983][551]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (945)
[2023.01.28-23.34.36:042][551]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (943)
[2023.01.28-23.34.36:042][551]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (941)
[2023.01.28-23.34.36:042][551]LogModuleManager: Shutting down and abandoning module WebMMedia (939)
[2023.01.28-23.34.36:079][551]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (937)
[2023.01.28-23.34.36:127][551]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (935)
[2023.01.28-23.34.36:252][551]LogModuleManager: Shutting down and abandoning module SequenceRecorder (934)
[2023.01.28-23.34.36:278][551]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (931)
[2023.01.28-23.34.36:304][551]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (929)
[2023.01.28-23.34.36:304][551]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (927)
[2023.01.28-23.34.36:350][551]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (925)
[2023.01.28-23.34.36:350][551]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (923)
[2023.01.28-23.34.36:350][551]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (921)
[2023.01.28-23.34.36:350][551]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (919)
[2023.01.28-23.34.36:350][551]LogModuleManager: Shutting down and abandoning module TextureAlignMode (917)
[2023.01.28-23.34.36:350][551]LogModuleManager: Shutting down and abandoning module BspMode (915)
[2023.01.28-23.34.36:361][551]LogModuleManager: Shutting down and abandoning module GeometryMode (913)
[2023.01.28-23.34.36:394][551]LogModuleManager: Shutting down and abandoning module IKRigEditor (911)
[2023.01.28-23.34.36:646][551]LogModuleManager: Shutting down and abandoning module ControlRigEditor (909)
[2023.01.28-23.34.36:799][551]LogModuleManager: Shutting down and abandoning module SessionServices (907)
[2023.01.28-23.34.36:800][551]LogModuleManager: Shutting down and abandoning module MeshPaint (905)
[2023.01.28-23.34.36:848][551]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (903)
[2023.01.28-23.34.36:864][551]LogModuleManager: Shutting down and abandoning module PlacementMode (902)
[2023.01.28-23.34.36:938][551]LogModuleManager: Shutting down and abandoning module FoliageEdit (899)
[2023.01.28-23.34.36:964][551]LogModuleManager: Shutting down and abandoning module LandscapeEditor (897)
[2023.01.28-23.34.37:284][551]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (895)
[2023.01.28-23.34.37:284][551]LogModuleManager: Shutting down and abandoning module ActorPickerMode (893)
[2023.01.28-23.34.37:284][551]LogModuleManager: Shutting down and abandoning module ViewportSnapping (891)
[2023.01.28-23.34.37:284][551]LogModuleManager: Shutting down and abandoning module ViewportInteraction (889)
[2023.01.28-23.34.37:284][551]LogModuleManager: Shutting down and abandoning module ClothPainter (887)
[2023.01.28-23.34.37:319][551]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (886)
[2023.01.28-23.34.37:342][551]LogModuleManager: Shutting down and abandoning module LogVisualizer (883)
[2023.01.28-23.34.37:468][551]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (881)
[2023.01.28-23.34.37:482][551]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (879)
[2023.01.28-23.34.37:494][551]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (878)
[2023.01.28-23.34.37:626][551]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (876)
[2023.01.28-23.34.38:115][551]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (873)
[2023.01.28-23.34.38:115][551]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (871)
[2023.01.28-23.34.38:116][551]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (869)
[2023.01.28-23.34.38:116][551]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (867)
[2023.01.28-23.34.38:116][551]LogModuleManager: Shutting down and abandoning module AnimationSettings (865)
[2023.01.28-23.34.38:116][551]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (863)
[2023.01.28-23.34.38:116][551]LogModuleManager: Shutting down and abandoning module CSVtoSVG (861)
[2023.01.28-23.34.38:116][551]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (859)
[2023.01.28-23.34.38:139][551]LogModuleManager: Shutting down and abandoning module EditorConfig (857)
[2023.01.28-23.34.38:139][551]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (855)
[2023.01.28-23.34.38:172][551]LogModuleManager: Shutting down and abandoning module EditorFramework (853)
[2023.01.28-23.34.38:172][551]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (851)
[2023.01.28-23.34.38:192][551]LogModuleManager: Shutting down and abandoning module TraceInsights (849)
[2023.01.28-23.34.39:072][551]MemoryProfiler: Shutdown
[2023.01.28-23.34.39:102][551]NetworkingProfiler: Shutdown
[2023.01.28-23.34.39:102][551]LoadingProfiler: Shutdown
[2023.01.28-23.34.39:145][551]TimingProfiler: Shutdown
[2023.01.28-23.34.39:409][551]LogModuleManager: Shutting down and abandoning module TraceServices (848)
[2023.01.28-23.34.39:485][551]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (845)
[2023.01.28-23.34.39:485][551]LogModuleManager: Shutting down and abandoning module InteractiveToolsFramework (844)
[2023.01.28-23.34.39:498][551]LogModuleManager: Shutting down and abandoning module InputBindingEditor (841)
[2023.01.28-23.34.39:513][551]LogModuleManager: Shutting down and abandoning module MergeActors (839)
[2023.01.28-23.34.39:524][551]LogModuleManager: Shutting down and abandoning module LocalizationDashboard (837)
[2023.01.28-23.34.39:539][551]LogModuleManager: Shutting down and abandoning module LocalizationService (836)
[2023.01.28-23.34.39:580][551]LogModuleManager: Shutting down and abandoning module HardwareTargeting (833)
[2023.01.28-23.34.39:580][551]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (831)
[2023.01.28-23.34.39:620][551]LogModuleManager: Shutting down and abandoning module UndoHistory (829)
[2023.01.28-23.34.39:652][551]LogModuleManager: Shutting down and abandoning module XmlParser (827)
[2023.01.28-23.34.39:666][551]LogModuleManager: Shutting down and abandoning module Blutility (825)
[2023.01.28-23.34.39:675][551]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (823)
[2023.01.28-23.34.39:676][551]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (822)
[2023.01.28-23.34.39:676][551]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (819)
[2023.01.28-23.34.39:676][551]LogModuleManager: Shutting down and abandoning module InternationalizationSettings (818)
[2023.01.28-23.34.39:676][551]LogModuleManager: Shutting down and abandoning module SettingsEditor (815)
[2023.01.28-23.34.39:687][551]LogModuleManager: Shutting down and abandoning module ProjectLauncher (813)
[2023.01.28-23.34.39:729][551]LogModuleManager: Shutting down and abandoning module SessionFrontend (811)
[2023.01.28-23.34.39:751][551]LogModuleManager: Shutting down and abandoning module ProfilerClient (809)
[2023.01.28-23.34.39:767][551]LogModuleManager: Shutting down and abandoning module DeviceManager (807)
[2023.01.28-23.34.39:782][551]LogModuleManager: Shutting down and abandoning module AutomationController (805)
[2023.01.28-23.34.39:832][551]LogModuleManager: Shutting down and abandoning module AutomationWindow (803)
[2023.01.28-23.34.39:952][551]LogModuleManager: Shutting down and abandoning module Layers (801)
[2023.01.28-23.34.39:971][551]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (799)
[2023.01.28-23.34.39:971][551]LogModuleManager: Shutting down and abandoning module DetailCustomizations (797)
[2023.01.28-23.34.39:971][551]LogModuleManager: Shutting down and abandoning module PackagesDialog (795)
[2023.01.28-23.34.39:971][551]LogModuleManager: Shutting down and abandoning module AnimationBlueprintEditor (793)
[2023.01.28-23.34.40:020][551]LogModuleManager: Shutting down and abandoning module Persona (791)
[2023.01.28-23.34.40:020][551]LogModuleManager: Shutting down and abandoning module AdvancedPreviewScene (790)
[2023.01.28-23.34.40:020][551]LogModuleManager: Shutting down and abandoning module AnimGraph (788)
[2023.01.28-23.34.40:035][551]LogModuleManager: Shutting down and abandoning module Kismet (785)
[2023.01.28-23.34.40:146][551]LogModuleManager: Shutting down and abandoning module KismetWidgets (784)
[2023.01.28-23.34.40:146][551]LogModuleManager: Shutting down and abandoning module GraphEditor (781)
[2023.01.28-23.34.40:146][551]LogModuleManager: Shutting down and abandoning module StructViewer (779)
[2023.01.28-23.34.40:146][551]LogModuleManager: Shutting down and abandoning module ClassViewer (777)
[2023.01.28-23.34.40:148][551]LogModuleManager: Shutting down and abandoning module NaniteTools (775)
[2023.01.28-23.34.40:148][551]LogModuleManager: Shutting down and abandoning module UncontrolledChangelists (773)
[2023.01.28-23.34.40:149][551]LogModuleManager: Shutting down and abandoning module SourceControlWindowExtender (771)
[2023.01.28-23.34.40:149][551]LogModuleManager: Shutting down and abandoning module SourceControlWindows (769)
[2023.01.28-23.34.40:215][551]LogModuleManager: Shutting down and abandoning module OutputLog (767)
[2023.01.28-23.34.40:225][551]LogModuleManager: Shutting down and abandoning module Documentation (765)
[2023.01.28-23.34.40:225][551]LogModuleManager: Shutting down and abandoning module LiveCoding (763)
[2023.01.28-23.34.40:248][551]LogModuleManager: Shutting down and abandoning module MovieSceneTracks (761)
[2023.01.28-23.34.40:311][551]LogModuleManager: Shutting down and abandoning module MovieScene (759)
[2023.01.28-23.34.40:352][551]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (757)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module BinkAudioDecoder (755)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module AudioMixerXAudio2 (753)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module AudioMixer (752)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module AudioMixerCore (751)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module LauncherPlatform (747)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module AnalyticsET (745)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module PortalServices (743)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module PortalRpc (741)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module MessagingRpc (739)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module AIModule (737)
[2023.01.28-23.34.40:381][551]LogModuleManager: Shutting down and abandoning module GameplayDebugger (736)
[2023.01.28-23.34.40:407][551]LogModuleManager: Shutting down and abandoning module AITestSuite (734)
[2023.01.28-23.34.40:445][551]LogModuleManager: Shutting down and abandoning module NavigationSystem (732)
[2023.01.28-23.34.40:445][551]LogModuleManager: Shutting down and abandoning module DataLayerEditor (729)
[2023.01.28-23.34.40:445][551]LogModuleManager: Shutting down and abandoning module EditorWidgets (728)
[2023.01.28-23.34.40:485][551]LogModuleManager: Shutting down and abandoning module LevelInstanceEditor (725)
[2023.01.28-23.34.40:485][551]LogModuleManager: Shutting down and abandoning module TypedElementRuntime (723)
[2023.01.28-23.34.40:485][551]LogModuleManager: Shutting down and abandoning module TypedElementFramework (721)
[2023.01.28-23.34.40:485][551]LogModuleManager: Shutting down and abandoning module ImageWriteQueue (719)
[2023.01.28-23.34.40:485][551]LogModuleManager: Shutting down and abandoning module ProfilerService (717)
[2023.01.28-23.34.40:777][551]LogModuleManager: Shutting down and abandoning module TaskGraph (715)
[2023.01.28-23.34.40:873][551]LogModuleManager: Shutting down and abandoning module AudioSynesthesiaEditor (713)
[2023.01.28-23.34.40:873][551]LogModuleManager: Shutting down and abandoning module MegascansPlugin (711)
[2023.01.28-23.34.40:886][551]LogModuleManager: Shutting down and abandoning module Bridge (709)
[2023.01.28-23.34.40:925][551]LogModuleManager: Shutting down and abandoning module ContentBrowserFileDataSource (707)
[2023.01.28-23.34.40:925][551]LogModuleManager: Shutting down and abandoning module ContentBrowserClassDataSource (705)
[2023.01.28-23.34.40:926][551]LogModuleManager: Shutting down and abandoning module ContentBrowserAssetDataSource (703)
[2023.01.28-23.34.40:926][551]LogModuleManager: Shutting down and abandoning module CollectionManager (702)
[2023.01.28-23.34.40:926][551]LogModuleManager: Shutting down and abandoning module ObjectMixerEditor (699)
[2023.01.28-23.34.41:058][551]LogModuleManager: Shutting down and abandoning module LightMixer (697)
[2023.01.28-23.34.41:058][551]LogModuleManager: Shutting down and abandoning module TakeSequencer (695)
[2023.01.28-23.34.41:058][551]LogModuleManager: Shutting down and abandoning module TakeMovieScene (693)
[2023.01.28-23.34.41:058][551]LogModuleManager: Shutting down and abandoning module InterchangeFbxParser (689)
[2023.01.28-23.34.41:098][551]LogModuleManager: Shutting down and abandoning module InterchangeCommonParser (687)
[2023.01.28-23.34.41:146][551]LogModuleManager: Shutting down and abandoning module InterchangeDispatcher (685)
[2023.01.28-23.34.41:186][551]LogModuleManager: Shutting down and abandoning module InterchangePipelines (683)
[2023.01.28-23.34.41:186][551]LogModuleManager: Shutting down and abandoning module InterchangeExport (681)
[2023.01.28-23.34.41:186][551]LogModuleManager: Shutting down and abandoning module InterchangeMessages (679)
[2023.01.28-23.34.41:186][551]LogModuleManager: Shutting down and abandoning module InterchangeImport (677)
[2023.01.28-23.34.41:221][551]LogModuleManager: Shutting down and abandoning module InterchangeFactoryNodes (675)
[2023.01.28-23.34.41:221][551]LogModuleManager: Shutting down and abandoning module InterchangeNodes (673)
[2023.01.28-23.34.41:221][551]LogModuleManager: Shutting down and abandoning module InterchangeEditorUtilities (671)
[2023.01.28-23.34.41:221][551]LogModuleManager: Shutting down and abandoning module InterchangeResultsBrowser (669)
[2023.01.28-23.34.41:221][551]LogModuleManager: Shutting down and abandoning module InterchangeEditorPipelines (667)
[2023.01.28-23.34.41:305][551]LogModuleManager: Shutting down and abandoning module InterchangeEditor (665)
[2023.01.28-23.34.41:305][551]LogModuleManager: Shutting down and abandoning module VisualStudioSourceCodeAccess (663)
[2023.01.28-23.34.41:387][551]LogModuleManager: Shutting down and abandoning module VisualStudioCodeSourceCodeAccess (661)
[2023.01.28-23.34.41:387][551]LogModuleManager: Shutting down and abandoning module UObjectPlugin (659)
[2023.01.28-23.34.41:387][551]LogModuleManager: Shutting down and abandoning module SubversionSourceControl (657)
[2023.01.28-23.34.41:438][551]LogModuleManager: Shutting down and abandoning module RiderSourceCodeAccess (655)
[2023.01.28-23.34.41:461][551]LogModuleManager: Shutting down and abandoning module PluginUtils (653)
[2023.01.28-23.34.41:499][551]LogModuleManager: Shutting down and abandoning module PlasticSourceControl (651)
[2023.01.28-23.34.41:672][551]LogModuleManager: Shutting down and abandoning module DumpGPUServices (649)
[2023.01.28-23.34.41:693][551]LogModuleManager: Shutting down and abandoning module GitSourceControl (647)
[2023.01.28-23.34.41:804][551]LogModuleManager: Shutting down and abandoning module CLionSourceCodeAccess (645)
